variant_id,node,degree,closeness,betweenness,flow_count,delta_asp
117,CenRouter,1.0,0.14750159041066302,3.0,11.0,1.1822503723782423
117,DnsRouter,0.6,0.13383997019672308,1.0,7.0,1.0544078303726043
117,ManL3Switch,0.4,0.09862166397724124,0.0,5.0,0.8756010799131678
117,LonL3Switch,0.4,0.10140504591503093,0.0,5.0,0.8927396814537786
118,ManRouter,0.8,0.14544732501335855,3.0,11.0,1.1857006911640526
118,LonRouter,0.8,0.13118349211732985,1.0,7.0,1.1095484867092917
118,CenRouter,1.0,0.1444728608135058,2.0,9.0,1.1702035208835073
118,DnsRouter,0.6,0.12821500162889626,0.0,5.0,1.0173383121286868
118,ManL3Switch,0.4,0.10343939451581122,0.0,5.0,0.9017321022971869
118,LonL3Switch,0.4,0.10426912378921963,0.0,5.0,0.9064928633933289
119,ManRouter,0.8,0.1490110802519258,1.0,7.0,1.154857130181222
119,LonRouter,0.8,0.14393712739395215,2.0,9.0,1.1412288836464108
119,CenRouter,1.0,0.15447294393152233,3.0,11.0,1.1660634933649676
119,DnsRouter,0.6,0.1412254984085621,1.0,7.0,1.0355456671280954
119,ManL3Switch,0.4,0.10542570522597967,0.0,5.0,0.8745929159415832
119,LonL3Switch,0.4,0.11361291077661181,0.0,5.0,0.9196611772422328
120,ManRouter,0.8,0.14714280407265873,2.0,9.0,1.1474015431221072
120,LonRouter,0.8,0.13847840747533982,1.0,7.0,1.106853570104011
120,CenRouter,1.0,0.15586393935840917,3.0,11.0,1.2504501524466531
120,DnsRouter,0.6,0.1323456701053208,1.0,7.0,1.0322518484227703
120,ManL3Switch,0.4,0.10076241136113842,0.0,5.0,0.866886474795355
120,LonL3Switch,0.4,0.10973680870504939,0.0,5.0,0.918663197720315
121,ManRouter,0.8,0.1363312658747347,2.0,9.0,1.126515676720392
121,LonRouter,0.8,0.1488446469443743,1.0,7.0,1.1741398632862132
121,CenRouter,1.0,0.1534735222306008,4.0,13.0,1.2777345000319598
121,DnsRouter,0.6,0.12503459317196633,0.0,5.0,0.9995084620314486
121,ManL3Switch,0.4,0.10649223611848325,0.0,5.0,0.912363209593191
121,LonL3Switch,0.4,0.10017853491011446,0.0,5.0,0.8753276997706286
122,ManRouter,0.8,0.13912523343896638,1.0,7.0,1.0900159773208775
122,LonRouter,0.8,0.1480809973680547,2.0,9.0,1.1586585548012802
122,CenRouter,1.0,0.1544517008862899,3.0,11.0,1.2197279655613091
122,DnsRouter,0.6,0.13620197034048476,1.0,7.0,1.046169786947075
122,ManL3Switch,0.4,0.11358777610946395,0.0,5.0,0.9129002960703639
122,LonL3Switch,0.4,0.1186958308136804,0.0,5.0,0.9381660310497953
123,ManRouter,0.8,0.13639022100395154,2.0,9.0,1.2168657425006912
123,LonRouter,0.8,0.12116732451806451,1.0,7.0,1.0911781114766632
123,CenRouter,1.0,0.14239474641135388,4.0,13.0,1.257078846608656
123,DnsRouter,0.6,0.11902175695688269,0.0,5.0,1.0214067981091788
123,ManL3Switch,0.4,0.09088924396394647,0.0,5.0,0.8732701332705389
123,LonL3Switch,0.4,0.09386278428159793,0.0,5.0,0.8931247171853458
124,ManRouter,0.8,0.13915521501830405,1.0,7.0,1.1273221381663419
124,LonRouter,0.8,0.14373779664923877,2.0,9.0,1.164029784222638
124,CenRouter,1.0,0.14947218959753697,3.0,11.0,1.1554406048345325
124,DnsRouter,0.6,0.13825790370821764,1.0,7.0,1.048375351774697
124,ManL3Switch,0.4,0.11223732138323957,0.0,5.0,0.9140389609856283
124,LonL3Switch,0.4,0.11574475847541917,0.0,5.0,0.9317954582117861
125,ManRouter,0.8,0.14845823320024734,2.0,9.0,1.2205841927888954
125,LonRouter,0.8,0.1356787416916145,1.0,7.0,1.1040174239986178
125,CenRouter,1.0,0.15433905336046205,4.0,13.0,1.212306973817855
125,DnsRouter,0.6,0.13431373831757124,0.0,5.0,1.0289539019849068
125,ManL3Switch,0.4,0.1072490714451932,0.0,5.0,0.9100838217826092
125,LonL3Switch,0.4,0.09937863457619599,0.0,5.0,0.8633645439573513
126,ManRouter,0.8,0.13765426923130863,2.0,9.0,1.1750516653016714
126,LonRouter,0.8,0.1338772694972128,1.0,7.0,1.1571239408899532
126,CenRouter,1.0,0.13871507960227158,3.0,11.0,1.1041738374915897
126,DnsRouter,0.6,0.13243576633181245,0.0,5.0,1.0472945054871143
126,ManL3Switch,0.4,0.09294182134578242,0.0,5.0,0.8549254983353434
126,LonL3Switch,0.4,0.10220085308628689,0.0,5.0,0.913366940901977
127,ManRouter,0.8,0.12865236178063938,1.0,7.0,1.1376304723660293
127,LonRouter,0.8,0.12954975890439072,2.0,9.0,1.1409762924912512
127,CenRouter,1.0,0.13623403998971245,3.0,11.0,1.1801117893120066
127,DnsRouter,0.6,0.12360759135095459,1.0,7.0,1.0370844499834069
127,ManL3Switch,0.4,0.10065236270941068,0.0,5.0,0.918385071811018
127,LonL3Switch,0.4,0.09625873564325954,0.0,5.0,0.8918378802912881
128,ManRouter,0.8,0.1348989311360871,1.0,7.0,1.1256709592592242
128,LonRouter,0.8,0.13502314818264638,2.0,9.0,1.1454959808546887
128,CenRouter,1.0,0.14948771439012665,4.0,13.0,1.2523403339001862
128,DnsRouter,0.6,0.12419589246433337,0.0,5.0,0.9970663424962639
128,ManL3Switch,0.4,0.10537704826127064,0.0,5.0,0.9072495341759853
128,LonL3Switch,0.4,0.11137297182714824,0.0,5.0,0.9391611050752074
129,ManRouter,0.8,0.1550671411309715,2.0,9.0,1.1153993063574033
129,LonRouter,0.8,0.1572262681947425,1.0,7.0,1.119623966119619
129,CenRouter,1.0,0.1767609598100181,4.0,13.0,1.3166443625574897
129,DnsRouter,0.6,0.1377199316167382,0.0,5.0,0.994170354552487
129,ManL3Switch,0.4,0.11503405596711481,0.0,5.0,0.8944156485218155
129,LonL3Switch,0.4,0.11568788292107354,0.0,5.0,0.8978381968639109
130,ManRouter,0.8,0.14118415126020314,1.0,7.0,1.109963826064314
130,LonRouter,0.8,0.15265749779730828,2.0,9.0,1.177632646436317
130,CenRouter,1.0,0.15954305523657447,3.0,11.0,1.2078169826812477
130,DnsRouter,0.6,0.14151369182731482,1.0,7.0,1.0429042314182555
130,ManL3Switch,0.4,0.10258354852593571,0.0,5.0,0.8549438710881848
130,LonL3Switch,0.4,0.116006192671066,0.0,5.0,0.9295809113414518
131,ManRouter,0.8,0.14762706811522341,2.0,9.0,1.1509050737480984
131,LonRouter,0.8,0.15268895713412486,1.0,7.0,1.1347424859660218
131,CenRouter,1.0,0.16425020131204948,4.0,13.0,1.248406198054307
131,DnsRouter,0.6,0.13546530362524942,0.0,5.0,0.9967255133911427
131,ManL3Switch,0.4,0.12165916909271754,0.0,5.0,0.9396128820890379
131,LonL3Switch,0.4,0.11122731964611882,0.0,5.0,0.887054984762556
132,ManRouter,0.8,0.1358183379200782,2.0,9.0,1.1795209047320196
132,LonRouter,0.8,0.13267653967566212,2.0,9.0,1.1422553304177938
132,CenRouter,1.0,0.1354935303886189,2.0,9.0,1.1090686938872676
132,DnsRouter,0.6,0.1262901902568545,0.0,5.0,1.0314860017791414
132,ManL3Switch,0.4,0.09933845978555919,0.0,5.0,0.9043724645918747
132,LonL3Switch,0.4,0.09581050933973413,0.0,5.0,0.8824401688179564
133,ManRouter,0.8,0.13787623717874,2.0,9.0,1.1545085298786497
133,LonRouter,0.8,0.13438129185965644,1.0,7.0,1.0938768131422754
133,CenRouter,1.0,0.15546298461289762,3.0,11.0,1.2908649295668393
133,DnsRouter,0.6,0.12640896756484338,1.0,7.0,1.0130864862608273
133,ManL3Switch,0.4,0.10771473580117334,0.0,5.0,0.9185654124947048
133,LonL3Switch,0.4,0.10438771367628652,0.0,5.0,0.9000340579063343
134,ManRouter,0.8,0.14315266679534286,2.0,9.0,1.171385130869183
134,LonRouter,0.8,0.13853688881085469,1.0,7.0,1.1433556500213857
134,CenRouter,1.0,0.14783392689749597,3.0,11.0,1.1620588191743082
134,DnsRouter,0.6,0.13258292698910365,0.0,5.0,1.0394796859316395
134,ManL3Switch,0.4,0.09646844541708834,0.0,5.0,0.8670766548259425
134,LonL3Switch,0.4,0.09748882208478146,0.0,5.0,0.8737012113652781
135,ManRouter,0.8,0.14127185319684804,2.0,9.0,1.1837508428082526
135,LonRouter,0.8,0.13221629696445655,1.0,7.0,1.1183886056069057
135,CenRouter,1.0,0.14638798230675118,3.0,11.0,1.187428518645267
135,DnsRouter,0.6,0.11673053202443602,0.0,5.0,0.982831711519297
135,ManL3Switch,0.4,0.10157644439726818,0.0,5.0,0.9056758944582326
135,LonL3Switch,0.4,0.10194209544934746,0.0,5.0,0.907807646150304
136,ManRouter,0.8,0.14073258661877716,1.0,7.0,1.1190586277330636
136,LonRouter,0.8,0.14832310108385693,2.0,9.0,1.1745073963404056
136,CenRouter,1.0,0.15352025626230908,3.0,11.0,1.1775739334682855
136,DnsRouter,0.6,0.1380653542825821,1.0,7.0,1.0354251716880116
136,ManL3Switch,0.4,0.11515632983425006,0.0,5.0,0.9356894694103746
136,LonL3Switch,0.4,0.10124578440718818,0.0,5.0,0.8581566880042278
137,ManRouter,0.8,0.14145085339534783,1.0,7.0,1.083536042617568
137,LonRouter,0.8,0.15675066110509359,2.0,9.0,1.1787453098441982
137,CenRouter,1.0,0.16369576804002983,3.0,11.0,1.2417881062960252
137,DnsRouter,0.6,0.13547292815064874,0.0,5.0,1.0001918663126734
137,ManL3Switch,0.4,0.11394990721465331,0.0,5.0,0.9057873934325956
137,LonL3Switch,0.4,0.11640205587572641,0.0,5.0,0.9183051933685573
138,ManRouter,0.8,0.1525799213249685,1.0,7.0,1.1533804688196136
138,LonRouter,0.8,0.14705959222485562,2.0,9.0,1.1402325946750904
138,CenRouter,1.0,0.16041733962939803,4.0,13.0,1.2115848878441813
138,DnsRouter,0.6,0.13926614224602504,0.0,5.0,1.0228445042221783
138,ManL3Switch,0.4,0.09961804509421696,0.0,5.0,0.8329360650912395
138,LonL3Switch,0.4,0.11991627830569633,0.0,5.0,0.9458500039580525
139,ManRouter,0.8,0.12606596256097696,2.0,9.0,1.1390478928633225
139,LonRouter,0.8,0.1253740292521845,1.0,7.0,1.1102394332082655
139,CenRouter,1.0,0.13913311893496846,3.0,11.0,1.2523069834709566
139,DnsRouter,0.6,0.11609384916467252,1.0,7.0,1.0031763642304572
139,ManL3Switch,0.4,0.09846075383052062,0.0,5.0,0.9086920502735117
139,LonL3Switch,0.4,0.10349579832913149,0.0,5.0,0.9374590329657667
140,ManRouter,0.8,0.1534888060877823,2.0,9.0,1.1416477318709273
140,LonRouter,0.8,0.1448362364547238,1.0,7.0,1.0992495506017823
140,CenRouter,1.0,0.16486049536746153,3.0,11.0,1.2773901015877858
140,DnsRouter,0.6,0.12226133217009705,0.0,5.0,0.954967432345803
140,ManL3Switch,0.4,0.11640740505073163,0.0,5.0,0.927558686937057
140,LonL3Switch,0.4,0.11408366026215347,0.0,5.0,0.9158987567161985
141,ManRouter,0.8,0.14088524233118327,2.0,9.0,1.1578608220485698
141,LonRouter,0.8,0.144254728916126,1.0,7.0,1.1342075565223242
141,CenRouter,1.0,0.1599430992113518,4.0,13.0,1.2741288884159752
141,DnsRouter,0.6,0.13132516400144828,0.0,5.0,1.0123920898334247
141,ManL3Switch,0.4,0.10881588449058097,0.0,5.0,0.9115271950339948
141,LonL3Switch,0.4,0.10243447036016029,0.0,5.0,0.8748667948798794
142,ManRouter,0.8,0.14056609304857673,1.0,7.0,1.1178828430283305
142,LonRouter,0.8,0.1535671385960087,3.0,11.0,1.2133171601325188
142,CenRouter,1.0,0.15021214297393987,2.0,9.0,1.129923861355996
142,DnsRouter,0.6,0.14507358769351972,2.0,9.0,1.0651105920416564
142,ManL3Switch,0.4,0.1111968295928108,0.0,5.0,0.9078461184805183
